t_dat,customer_id,article_id,price,sales_channel_id
2018-09-20,03392e608ea301ba185fbc96db65586ac9b7cddb17314ac38dea3f47a66ad448,358483006,0.0169322033898305,2
2018-09-20,03392e608ea301ba185fbc96db65586ac9b7cddb17314ac38dea3f47a66ad448,568863005,0.020322033898305,2
2018-09-20,03392e608ea301ba185fbc96db65586ac9b7cddb17314ac38dea3f47a66ad448,532578008,0.0186271186440677,2
2018-09-20,03392e608ea301ba185fbc96db65586ac9b7cddb17314ac38dea3f47a66ad448,684400001,0.0169322033898305,2
2018-09-20,0389e2e5ce41e5886aa49084beec73660c0092cd8d54bedcb70ec65d00c63ede,673776004,0.0508305084745762,1
2018-09-20,03dfeb591f1dee395aa5b498fcf8b12e3ffa72479f549a46a3e0ba55ebf8f9c6,649551016,0.0254067796610169,2
2018-09-20,03ff2c14c56358cfa899443fb55163bcac3cf67c2b5723d4628ba72b846f5f64,597510001,0.0677796610169491,2
2018-09-20,03ff2c14c56358cfa899443fb55163bcac3cf67c2b5723d4628ba72b846f5f64,597510001,0.0677796610169491,2
2018-09-20,03ff2c14c56358cfa899443fb55163bcac3cf67c2b5723d4628ba72b846f5f64,575347003,0.0135423728813559,2
2018-09-20,03ff2c14c56358cfa899443fb55163bcac3cf67c2b5723d4628ba72b846f5f64,665831002,0.084728813559322,2
2018-09-20,03ff2c14c56358cfa899443fb55163bcac3cf67c2b5723d4628ba72b846f5f64,665831002,0.084728813559322,2
2018-09-20,03ff2c14c56358cfa899443fb55163bcac3cf67c2b5723d4628ba72b846f5f64,697997001,0.0254067796610169,2
2018-09-20,044cf4faf79854a300e1203a5f4dbcd03585da1b194d0b0fba4ca13bd0661765,616086002,0.0033728813559322,2
2018-09-20,04951f9573963f9ec689ab583f26ef7fe11bf5a1be15217e8db3b2357ab2b83e,569929001,0.0677796610169491,2
2018-09-20,04db9585ba4e6c6bd7ab2f633736fc68035ff1001fedc075d7f22baf62c44098,399201024,0.0533728813559322,2
2018-09-20,04db9585ba4e6c6bd7ab2f633736fc68035ff1001fedc075d7f22baf62c44098,399201024,0.0533728813559322,2
2018-09-20,04db9585ba4e6c6bd7ab2f633736fc68035ff1001fedc075d7f22baf62c44098,399201005,0.0533728813559322,2
2018-09-20,04db9585ba4e6c6bd7ab2f633736fc68035ff1001fedc075d7f22baf62c44098,399201005,0.0533728813559322,2
2018-09-20,04db9585ba4e6c6bd7ab2f633736fc68035ff1001fedc075d7f22baf62c44098,399136027,0.061,2
2018-09-20,04db9585ba4e6c6bd7ab2f633736fc68035ff1001fedc075d7f22baf62c44098,399136027,0.061,2
2018-09-20,04e758af6db374c73132772117b0e0738d7aa22e7c27c38dfca4216fa90448ae,617322003,0.0338813559322033,1
2018-09-20,0513c5f8b629a1082b33237565c9ac64028ccac08c6fdd0f6ccfc5343b3e524f,524825010,0.0423559322033898,2
2018-09-20,0513c5f8b629a1082b33237565c9ac64028ccac08c6fdd0f6ccfc5343b3e524f,616030001,0.0101525423728813,2
2018-09-20,0513c5f8b629a1082b33237565c9ac64028ccac08c6fdd0f6ccfc5343b3e524f,573716040,0.0254067796610169,2
2018-09-20,0513c5f8b629a1082b33237565c9ac64028ccac08c6fdd0f6ccfc5343b3e524f,615092002,0.0169322033898305,2
2018-09-20,0513c5f8b629a1082b33237565c9ac64028ccac08c6fdd0f6ccfc5343b3e524f,686631001,0.0423559322033898,2
2018-09-20,0513c5f8b629a1082b33237565c9ac64028ccac08c6fdd0f6ccfc5343b3e524f,568808001,0.0423559322033898,2
2018-09-20,05df6a37552e8b59cdba6d58ece5ba5fd47996537a5de3013d500f7fe329ac0f,687371002,0.036,1
2018-09-20,05f5af4437574ef86276bfd84a971c3e079ea3e39fecbb621269ca1b6a2163bd,662935001,0.0508305084745762,1
2018-09-20,05f5af4437574ef86276bfd84a971c3e079ea3e39fecbb621269ca1b6a2163bd,655265002,0.0254067796610169,1
2018-09-20,05f5af4437574ef86276bfd84a971c3e079ea3e39fecbb621269ca1b6a2163bd,637515002,0.0338813559322033,1
2018-09-20,06026ccc112fe63e199a24d3b7cc84e00be80976ed97d67dcae15609d38f18f0,631492002,0.0169322033898305,2
2018-09-20,06026ccc112fe63e199a24d3b7cc84e00be80976ed97d67dcae15609d38f18f0,592180001,0.0237118644067796,2
2018-09-20,06026ccc112fe63e199a24d3b7cc84e00be80976ed97d67dcae15609d38f18f0,651273001,0.0220169491525423,2
2018-09-20,06026ccc112fe63e199a24d3b7cc84e00be80976ed97d67dcae15609d38f18f0,690904001,0.0338813559322033,2
2018-09-20,06026ccc112fe63e199a24d3b7cc84e00be80976ed97d67dcae15609d38f18f0,679494004,0.0169322033898305,2
2018-09-20,06026ccc112fe63e199a24d3b7cc84e00be80976ed97d67dcae15609d38f18f0,602722002,0.0220169491525423,2
2018-09-20,06103a5395f5579e9161899412dd594e2f3c652e0a34d30867e9906d9a2338e5,685284003,0.0423559322033898,1
2018-09-20,06103a5395f5579e9161899412dd594e2f3c652e0a34d30867e9906d9a2338e5,592975013,0.0508305084745762,1
2018-09-20,06512ae37ead832d8aeb97ad3e16e7368974108548f1a7580f4b2af230f7dc2e,639192009,0.0643898305084745,2
2018-09-20,06512ae37ead832d8aeb97ad3e16e7368974108548f1a7580f4b2af230f7dc2e,631848002,0.0338813559322033,2
2018-09-20,0667219847ad2c164e5a8939746cc57c3ac86a747a57522f63e1f9ae8f06c4c5,617646002,0.0220169491525423,2
2018-09-20,0667219847ad2c164e5a8939746cc57c3ac86a747a57522f63e1f9ae8f06c4c5,630450002,0.0304915254237288,2
2018-09-20,0667219847ad2c164e5a8939746cc57c3ac86a747a57522f63e1f9ae8f06c4c5,630450002,0.0304915254237288,2
2018-09-20,0667219847ad2c164e5a8939746cc57c3ac86a747a57522f63e1f9ae8f06c4c5,684210001,0.0593050847457627,2
2018-09-20,0667219847ad2c164e5a8939746cc57c3ac86a747a57522f63e1f9ae8f06c4c5,647334001,0.0593050847457627,2
2018-09-20,0667219847ad2c164e5a8939746cc57c3ac86a747a57522f63e1f9ae8f06c4c5,704048003,0.0593050847457627,2
2018-09-20,0667219847ad2c164e5a8939746cc57c3ac86a747a57522f63e1f9ae8f06c4c5,615021021,0.0169322033898305,2
2018-09-20,06e0e78fc07ac4c4bea2a9cd32916be469c943cc2f63bafbee2e1b208826288a,671607001,0.0112881355932203,1
2018-09-20,06e0e78fc07ac4c4bea2a9cd32916be469c943cc2f63bafbee2e1b208826288a,436261001,0.0112881355932203,1
2018-09-20,06e0e78fc07ac4c4bea2a9cd32916be469c943cc2f63bafbee2e1b208826288a,436261001,0.0112881355932203,1
2018-09-20,06eea4dee9a569476f757578611823e18e8155db2f6678fd2215c2670f528ea7,639525002,0.0222203389830508,1
2018-09-20,06eea4dee9a569476f757578611823e18e8155db2f6678fd2215c2670f528ea7,658487001,0.0222203389830508,1
2018-09-20,06eea4dee9a569476f757578611823e18e8155db2f6678fd2215c2670f528ea7,614496003,0.0148305084745762,1
2018-09-20,0704c8a4f3eeacd44e45860154f89675081df548731b6c2d92c50a9c329b7ea9,436083002,0.021593220338983,1
2018-09-20,0704c8a4f3eeacd44e45860154f89675081df548731b6c2d92c50a9c329b7ea9,655917002,0.0071864406779661,1
2018-09-20,0704c8a4f3eeacd44e45860154f89675081df548731b6c2d92c50a9c329b7ea9,679263001,0.0086271186440677,1
2018-09-20,0704c8a4f3eeacd44e45860154f89675081df548731b6c2d92c50a9c329b7ea9,436083001,0.021593220338983,1
2018-09-20,0704c8a4f3eeacd44e45860154f89675081df548731b6c2d92c50a9c329b7ea9,610776017,0.008457627118644,2
2018-09-20,0704c8a4f3eeacd44e45860154f89675081df548731b6c2d92c50a9c329b7ea9,611732002,0.0169322033898305,2
2018-09-20,0704c8a4f3eeacd44e45860154f89675081df548731b6c2d92c50a9c329b7ea9,523490004,0.0043050847457627,1
2018-09-20,0704c8a4f3eeacd44e45860154f89675081df548731b6c2d92c50a9c329b7ea9,610776022,0.008457627118644,2
2018-09-20,0704c8a4f3eeacd44e45860154f89675081df548731b6c2d92c50a9c329b7ea9,636389002,0.0101525423728813,2
2018-09-20,0704c8a4f3eeacd44e45860154f89675081df548731b6c2d92c50a9c329b7ea9,636389002,0.0101525423728813,2
2018-09-20,0704c8a4f3eeacd44e45860154f89675081df548731b6c2d92c50a9c329b7ea9,610776018,0.008457627118644,2
2018-09-20,0704c8a4f3eeacd44e45860154f89675081df548731b6c2d92c50a9c329b7ea9,679655001,0.0237118644067796,2
2018-09-20,0704c8a4f3eeacd44e45860154f89675081df548731b6c2d92c50a9c329b7ea9,456163018,0.0169322033898305,2
2018-09-20,07a420b50098f077205a5d56780dd0d946034362b00198f7e5b5114876c29151,633130002,0.0169322033898305,1
2018-09-20,07a420b50098f077205a5d56780dd0d946034362b00198f7e5b5114876c29151,552473037,0.0254067796610169,1
2018-09-20,07b0cc76dc921f034a98236199f1ca6a10c4aa3efa8d25c9c30d440e59757754,372860001,0.0135423728813559,1
2018-09-20,07b0cc76dc921f034a98236199f1ca6a10c4aa3efa8d25c9c30d440e59757754,372860001,0.0135423728813559,1
2018-09-20,07bd8439285bb4e42995bb50788986ef067d1ba45cf0a814cfcfcab1c351edfa,573716039,0.0254067796610169,2
2018-09-20,07bd8439285bb4e42995bb50788986ef067d1ba45cf0a814cfcfcab1c351edfa,660599001,0.0338813559322033,2
2018-09-20,07bd8439285bb4e42995bb50788986ef067d1ba45cf0a814cfcfcab1c351edfa,637549005,0.0338813559322033,2
2018-09-20,0849f9bb66e8d4695a790cd2170068ab4e0ed74e44dd26095fa558e2473c6495,399136004,0.0593050847457627,2
2018-09-20,0849f9bb66e8d4695a790cd2170068ab4e0ed74e44dd26095fa558e2473c6495,684010001,0.0338813559322033,2
2018-09-20,0849f9bb66e8d4695a790cd2170068ab4e0ed74e44dd26095fa558e2473c6495,632523002,0.0593050847457627,2
2018-09-20,0849f9bb66e8d4695a790cd2170068ab4e0ed74e44dd26095fa558e2473c6495,682965001,0.0254067796610169,2
2018-09-20,0849f9bb66e8d4695a790cd2170068ab4e0ed74e44dd26095fa558e2473c6495,679121001,0.0169322033898305,2
2018-09-20,084ee6627aa6c8160796e6e842564b8cd8d5855e090b655ea0c1d04b80ff5c30,399136011,0.0593050847457627,2
2018-09-20,08519dc5924824ca78ad845bcb7f29b16c280885cb00f277b72e9847bb70b218,673677002,0.0169322033898305,2
2018-09-20,08519dc5924824ca78ad845bcb7f29b16c280885cb00f277b72e9847bb70b218,673677003,0.0169322033898305,2
2018-09-20,08519dc5924824ca78ad845bcb7f29b16c280885cb00f277b72e9847bb70b218,661162002,0.0338813559322033,2
2018-09-20,08519dc5924824ca78ad845bcb7f29b16c280885cb00f277b72e9847bb70b218,661162003,0.0338813559322033,2
2018-09-20,08f364834f28e1e9ea2135e0d65c80c4e3bd2c1132e1be0eac2dc71f0ea3d690,549253007,0.0457457627118644,2
2018-09-20,08f364834f28e1e9ea2135e0d65c80c4e3bd2c1132e1be0eac2dc71f0ea3d690,669517002,0.0457457627118644,2
2018-09-20,09e679a1e2a388cff8ce03ddf00dc69a4352b68a5240c90c8780981016687b2f,669360002,0.0677796610169491,1
2018-09-20,09fa6091bfc3e248f802862594732c509e6554311b3b76a03b548bb565940b32,649397002,0.0423559322033898,2
2018-09-20,09fa6091bfc3e248f802862594732c509e6554311b3b76a03b548bb565940b32,578487011,0.0677796610169491,2
2018-09-20,0a094c0fa049b78d047c0f5de572ba89e4b6828840386fd16677d7bf85d1fa4e,616263001,0.020322033898305,2
2018-09-20,0a111f5882ba8402518b780e00fff45e478f70e41d4a841f6dc1cccc35750aaa,539723001,0.0338813559322033,1
2018-09-20,0a111f5882ba8402518b780e00fff45e478f70e41d4a841f6dc1cccc35750aaa,642971002,0.008457627118644,1
2018-09-20,0a111f5882ba8402518b780e00fff45e478f70e41d4a841f6dc1cccc35750aaa,190021003,0.0135423728813559,1
2018-09-20,0a41bda492649a5356e4d35560b0972c8bca6ecd9158d27a8074657333eaa323,666006006,0.1186271186440677,2
2018-09-20,0a8e062f9162d6babba5308c20a14d754674aab4401238e4280d7593af611c1e,551504002,0.1016779661016949,1
2018-09-20,0a8e062f9162d6babba5308c20a14d754674aab4401238e4280d7593af611c1e,600229015,0.0338813559322033,1
2018-09-20,0a8e062f9162d6babba5308c20a14d754674aab4401238e4280d7593af611c1e,643217002,0.0508305084745762,1
2018-09-20,0a8e062f9162d6babba5308c20a14d754674aab4401238e4280d7593af611c1e,525500001,0.0423559322033898,1
2018-09-20,0a8e062f9162d6babba5308c20a14d754674aab4401238e4280d7593af611c1e,649440007,0.0169322033898305,1
2018-09-20,0a8e062f9162d6babba5308c20a14d754674aab4401238e4280d7593af611c1e,618480002,0.0338813559322033,1
2018-09-20,0abe6682b7e054f9c8ed79b2e0f3df9213e09c565ced9d92ee5bd38daafc3c8a,575542001,0.020322033898305,2
2018-09-20,0abe6682b7e054f9c8ed79b2e0f3df9213e09c565ced9d92ee5bd38daafc3c8a,577314002,0.0118474576271186,2
2018-09-20,0abe6682b7e054f9c8ed79b2e0f3df9213e09c565ced9d92ee5bd38daafc3c8a,597082001,0.0152372881355932,2
2018-09-20,0abe6682b7e054f9c8ed79b2e0f3df9213e09c565ced9d92ee5bd38daafc3c8a,585851001,0.0186271186440677,2
2018-09-20,0abe6682b7e054f9c8ed79b2e0f3df9213e09c565ced9d92ee5bd38daafc3c8a,509465002,0.0118474576271186,2
2018-09-20,0b4806a8231343b1683dc9f034a65111746162b3f619308aadc8e7973f5beb3c,537116004,0.0152372881355932,2
2018-09-20,0b62dee344a0500f75bd0912c3c592c67f828d7bc489d7de66b293d428b57f8b,573716012,0.0254067796610169,1
2018-09-20,0b8d1fcf2cb53aa802bce8cf4296447577a78745eb02a55a3709022f44f1bfff,673677002,0.0169322033898305,1
2018-09-20,0b8d1fcf2cb53aa802bce8cf4296447577a78745eb02a55a3709022f44f1bfff,516000044,0.0169322033898305,1
2018-09-20,0b8d1fcf2cb53aa802bce8cf4296447577a78745eb02a55a3709022f44f1bfff,516000036,0.0169322033898305,1
2018-09-20,0b8d1fcf2cb53aa802bce8cf4296447577a78745eb02a55a3709022f44f1bfff,516000020,0.0169322033898305,1
2018-09-20,0c283e444eee4e2c0c9e0a0cf1de3fa3770d8f2590d5215a31c8fd8c16af920d,685687004,0.0169322033898305,2
2018-09-20,0c283e444eee4e2c0c9e0a0cf1de3fa3770d8f2590d5215a31c8fd8c16af920d,685687001,0.0169322033898305,2
2018-09-20,0c283e444eee4e2c0c9e0a0cf1de3fa3770d8f2590d5215a31c8fd8c16af920d,691764006,0.0338813559322033,2
2018-09-20,0c66f6cd64c93b8ec7239cc05fb84e964955b823d9c208a18842f4cbb954775c,651465002,0.0101525423728813,1
2018-09-20,0c66f6cd64c93b8ec7239cc05fb84e964955b823d9c208a18842f4cbb954775c,688873011,0.0338813559322033,1
2018-09-20,0c66f6cd64c93b8ec7239cc05fb84e964955b823d9c208a18842f4cbb954775c,591334014,0.0169322033898305,1
2018-09-20,0c66f6cd64c93b8ec7239cc05fb84e964955b823d9c208a18842f4cbb954775c,651465001,0.0101525423728813,1
2018-09-20,0cc673e4da5e7d9d05aab1fd6f338ac61958fa4411a3cf70aa3d1d35db678ea1,637549011,0.0304915254237288,1
2018-09-20,0cfb83c3fd6e7ae336d441fd7c63593eb07bf1a119cde9cbb42e92a29e049722,671505002,0.0338813559322033,1
2018-09-20,0d7336269f7459c495589ef4dd6c900ce4fe79b7fb4402d7deaf73988ebc4938,639192006,0.0677796610169491,2
2018-09-20,0d8f74345c51532364a653002702d60bd7826b62ca905ed009260bd3adb1efce,538142008,0.020322033898305,2
2018-09-20,0d8f74345c51532364a653002702d60bd7826b62ca905ed009260bd3adb1efce,615959001,0.0169322033898305,2
2018-09-20,0df813645d628eddced39032ba8f1ed0a2f369f8619cad11afb782645393ed56,605020001,0.0135423728813559,2
2018-09-20,0df813645d628eddced39032ba8f1ed0a2f369f8619cad11afb782645393ed56,585482001,0.0101525423728813,2
2018-09-20,0df813645d628eddced39032ba8f1ed0a2f369f8619cad11afb782645393ed56,585482001,0.0101525423728813,2
2018-09-20,0df813645d628eddced39032ba8f1ed0a2f369f8619cad11afb782645393ed56,585482001,0.0101525423728813,2
2018-09-20,0e70221235e4ab78e2e7191b774b9114053618e70d00be38b1f358a010536088,634248001,0.0338813559322033,1
2018-09-20,0e91fe351e35b58a23faf8a9e1d486e9c254c044484bce94457ecda2462766cd,619234005,0.0508305084745762,2
2018-09-20,0ee4778c21a5376294f3becddb66ac9179eec3a29149e45df34d88c6bdb5bcc9,636323002,0.0101525423728813,2
2018-09-20,0ee4778c21a5376294f3becddb66ac9179eec3a29149e45df34d88c6bdb5bcc9,568861004,0.0254067796610169,2
2018-09-20,0ee4778c21a5376294f3becddb66ac9179eec3a29149e45df34d88c6bdb5bcc9,456163026,0.0338813559322033,2
2018-09-20,0ee4778c21a5376294f3becddb66ac9179eec3a29149e45df34d88c6bdb5bcc9,539723005,0.0338813559322033,2
2018-09-20,0f8dd64476c5d7de6e5fb8a4ed9a484add9fda14492428d171251aae75b92780,625939021,0.008457627118644,2
2018-09-20,0fdb2c90848901f1492b69bc843afc80ad05678214ae0b6a53dcf420b895fab1,667491002,0.0254067796610169,1
2018-09-20,0fdc6e3a5a583209e49fb1272c717a8079a36599c4936a24a2a7bfd5d3369031,647843001,0.0593050847457627,2
2018-09-20,108735dab0b21239d38932cd401222cf799bedd2156111df74b61e48935f1a6b,631837003,0.0135423728813559,2
2018-09-20,108735dab0b21239d38932cd401222cf799bedd2156111df74b61e48935f1a6b,381038003,0.0118474576271186,2
2018-09-20,108735dab0b21239d38932cd401222cf799bedd2156111df74b61e48935f1a6b,638136001,0.0118474576271186,2
2018-09-20,108735dab0b21239d38932cd401222cf799bedd2156111df74b61e48935f1a6b,243613004,0.0220169491525423,2
2018-09-20,108735dab0b21239d38932cd401222cf799bedd2156111df74b61e48935f1a6b,592172007,0.0067627118644067,2
2018-09-20,10fe7979562711dc04350bbee22dbdf61d9af067c5fdf9aae2b49bdae9fb4dab,610776023,0.008457627118644,1
2018-09-20,10fe7979562711dc04350bbee22dbdf61d9af067c5fdf9aae2b49bdae9fb4dab,658030002,0.0457457627118644,2
2018-09-20,10fe7979562711dc04350bbee22dbdf61d9af067c5fdf9aae2b49bdae9fb4dab,658030001,0.0508305084745762,1
2018-09-20,1139b52dad4297eb85dbf17e066659ad9ee68684d71de2ffb303956024850cce,711521001,0.0254067796610169,1
2018-09-20,127d4138cda68b5b7a14d9f1f927a55311c93e0f1978b12e8246d7aea47aecbb,399201005,0.0593050847457627,2
2018-09-20,127d4138cda68b5b7a14d9f1f927a55311c93e0f1978b12e8246d7aea47aecbb,399201005,0.0593050847457627,2
2018-09-20,127d4138cda68b5b7a14d9f1f927a55311c93e0f1978b12e8246d7aea47aecbb,501323011,0.0593050847457627,2
2018-09-20,127d4138cda68b5b7a14d9f1f927a55311c93e0f1978b12e8246d7aea47aecbb,673677003,0.0169322033898305,2
2018-09-20,12914596d63c0ec48284c481577721525c6cc74f5b934fec38a675dc30f81393,624122003,0.0220169491525423,1
2018-09-20,12d626b0b1faaef8519f10a466b3c3a07ef667937c91468d893135fa596330f5,675095005,0.0593050847457627,2
2018-09-20,12d626b0b1faaef8519f10a466b3c3a07ef667937c91468d893135fa596330f5,510126016,0.0508305084745762,2
2018-09-20,12d937e98bb1481a75ddf1c00c1828ae0cde851c75de76e292b8e8dc4f95b6d7,524825010,0.0423559322033898,2
2018-09-20,12d937e98bb1481a75ddf1c00c1828ae0cde851c75de76e292b8e8dc4f95b6d7,620182001,0.0254067796610169,2
2018-09-20,12d937e98bb1481a75ddf1c00c1828ae0cde851c75de76e292b8e8dc4f95b6d7,611062002,0.0118474576271186,2
2018-09-20,12d937e98bb1481a75ddf1c00c1828ae0cde851c75de76e292b8e8dc4f95b6d7,611062002,0.0118474576271186,2
2018-09-20,131cd9eb33ed6986a0d3bba1bae39ccf96c6955bd524ece6d25b9b8bb188ecec,667999003,0.0143898305084745,2
2018-09-20,131cd9eb33ed6986a0d3bba1bae39ccf96c6955bd524ece6d25b9b8bb188ecec,625528001,0.0504067796610169,2
2018-09-20,13677b468ff1fbcce0c9e713daf1d2fcfcaa0f5c72e4abbcfb3e81717a09d290,613521002,0.0338813559322033,2
2018-09-20,13677b468ff1fbcce0c9e713daf1d2fcfcaa0f5c72e4abbcfb3e81717a09d290,627389006,0.0152372881355932,2
2018-09-20,13677b468ff1fbcce0c9e713daf1d2fcfcaa0f5c72e4abbcfb3e81717a09d290,587229001,0.0152372881355932,2
2018-09-20,13677b468ff1fbcce0c9e713daf1d2fcfcaa0f5c72e4abbcfb3e81717a09d290,599716001,0.0237118644067796,2
2018-09-20,14089bba6c88da6e6e199328de56dc110d53bb9c95f36aa210fe3e12f419ae85,637549012,0.0321864406779661,1
2018-09-20,14359bdd28a9e2d1175e792ac64f697f4806bf6a6bac5d6916a0d844a075f04d,652742004,0.0504067796610169,1
2018-09-20,14847b480b62b943874b7d61b21827846c1f1607248c5971801da5527d9ff537,501820043,0.0169322033898305,2
2018-09-20,14847b480b62b943874b7d61b21827846c1f1607248c5971801da5527d9ff537,637549003,0.0338813559322033,2
2018-09-20,14847b480b62b943874b7d61b21827846c1f1607248c5971801da5527d9ff537,637549002,0.0338813559322033,2
2018-09-20,14adaf1b5a01b284a14c1fdf3c826af0b96de8ff159c134c083c28afd1d9bb16,567993017,0.0222203389830508,1
2018-09-20,14adaf1b5a01b284a14c1fdf3c826af0b96de8ff159c134c083c28afd1d9bb16,657415002,0.0222203389830508,1
2018-09-20,14adaf1b5a01b284a14c1fdf3c826af0b96de8ff159c134c083c28afd1d9bb16,613456001,0.0148305084745762,1
2018-09-20,14e804593555a91adb775d047998fa3a8527c70e0fb850487db0293e79f3da3a,605290002,0.008457627118644,2
2018-09-20,14e8af6b07ea1b0ae9d882091bcbb89d90b26cac589288882dc0b1ed7eff6ac7,639576001,0.0508305084745762,1
2018-09-20,15a4b324f233c36f1830c294eae1748d8714b9978f85dff784353191500df40f,475762003,0.0338813559322033,2
2018-09-20,15bff57b7dc12798b55c976257a1ecfb062610dc447a81d8c3a75994cb5a4e68,678086001,0.0254067796610169,2
2018-09-20,16871bbd2ffa43535d4fbe2cc7d2973221b3487dbd8e72bcb79ca5c5f51caf94,633136007,0.0338813559322033,2
2018-09-20,16b533f99971b1cdf8edb3a81dce1d3645aa8dc3d473444d5678461a0b090bc5,677930015,0.0169322033898305,1
2018-09-20,16cf23de2661c6493deb4f4e179f10f2be5f758623af93c0a31c75ffffc09610,622962001,0.0508305084745762,1
2018-09-20,16dd1f23ada31c14caa013242da91417ec8dbcbc3fd33967cb38d5b9a4b194aa,690276002,0.0254067796610169,1
2018-09-20,16e06ac66c54de7787ca78e34269dd1c93ffe606f116c90f0605d4b8c2d52093,637911004,0.0271016949152542,1
2018-09-20,16eb0df58a85b0e52dbd1bee4ab2f6fae8fe679524735ce3304dd8c18c4e0fd2,565481002,0.0508305084745762,2
2018-09-20,16eb0df58a85b0e52dbd1bee4ab2f6fae8fe679524735ce3304dd8c18c4e0fd2,565481002,0.0508305084745762,2
2018-09-20,16eb0df58a85b0e52dbd1bee4ab2f6fae8fe679524735ce3304dd8c18c4e0fd2,565481003,0.0508305084745762,2
2018-09-20,16eb0df58a85b0e52dbd1bee4ab2f6fae8fe679524735ce3304dd8c18c4e0fd2,565481003,0.0508305084745762,2
2018-09-20,16eb0df58a85b0e52dbd1bee4ab2f6fae8fe679524735ce3304dd8c18c4e0fd2,559129002,0.0423559322033898,2
2018-09-20,16eb0df58a85b0e52dbd1bee4ab2f6fae8fe679524735ce3304dd8c18c4e0fd2,641338001,0.0508305084745762,2
2018-09-20,16eb0df58a85b0e52dbd1bee4ab2f6fae8fe679524735ce3304dd8c18c4e0fd2,451380001,0.0508305084745762,2
2018-09-20,16eb0df58a85b0e52dbd1bee4ab2f6fae8fe679524735ce3304dd8c18c4e0fd2,451380001,0.0508305084745762,2
